"5461470","HN289282","04/17/2007 07:05:00 PM","064XX S EBERHART AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0312","003","20","42","08B","1180687","1862338","2007","04/15/2016 08:55:02 AM","41.777510301","-87.613146407","(41.777510301, -87.613146407)"
"5461625","HN289069","04/17/2007 04:25:00 PM","064XX S STEWART AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0722","007","20","68","08B","1174731","1862261","2007","04/15/2016 08:55:02 AM","41.777433807","-87.63498329","(41.777433807, -87.63498329)"
"5461659","HN287625","04/16/2007 10:30:00 PM","061XX S EBERHART AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","false","0313","003","20","42","08B","1180637","1864355","2007","04/15/2016 08:55:02 AM","41.783046293","-87.613267787","(41.783046293, -87.613267787)"
"5461688","HN284796","04/15/2007 12:30:00 PM","062XX S ST LAWRENCE AVE","0430","BATTERY","AGGRAVATED: OTHER DANG WEAPON","RESIDENCE","false","true","0313","003","20","42","04B","1181306","1863840","2007","04/15/2016 08:55:02 AM","41.781617685","-87.610830908","(41.781617685, -87.610830908)"
"5463383","HN285080","04/15/2007 01:00:00 PM","065XX S DR MARTIN LUTHER KING JR DR","0460","BATTERY","SIMPLE","STREET","false","false","0312","003","20","69","08B","1180043","1861837","2007","04/15/2016 08:55:02 AM","41.776150283","-87.615522623","(41.776150283, -87.615522623)"
"5466123","HN287866","04/17/2007 03:30:00 AM","063XX S DR MARTIN LUTHER KING JR DR","0486","BATTERY","DOMESTIC BATTERY SIMPLE","SIDEWALK","false","true","0312","003","20","69","08B","1180013","1862930","2007","04/15/2016 08:55:02 AM","41.779150271","-87.615599158","(41.779150271, -87.615599158)"
"5466549","HN292030","04/19/2007 09:39:36 AM","064XX S NORMAL BLVD","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0722","007","20","68","08B","1174053","1862273","2007","04/15/2016 08:55:02 AM","41.777481818","-87.637468471","(41.777481818, -87.637468471)"
"5467496","HN293145","04/19/2007 07:05:26 PM","062XX S ST LAWRENCE AVE","0460","BATTERY","SIMPLE","STREET","false","false","0313","003","20","42","08B","1181310","1863677","2007","04/15/2016 08:55:02 AM","41.781170305","-87.610821265","(41.781170305, -87.610821265)"
"5469381","HN293799","04/20/2007 06:16:20 AM","064XX S NORMAL BLVD","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","0722","007","20","68","08B","1174053","1862280","2007","04/15/2016 08:55:02 AM","41.777501027","-87.637468263","(41.777501027, -87.637468263)"
"5470312","HN292342","04/18/2007 11:00:00 AM","064XX S CALUMET AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","OTHER","false","true","0312","003","20","69","08B","1179561","1862428","2007","04/15/2016 08:55:02 AM","41.777783073","-87.617271544","(41.777783073, -87.617271544)"
